,o_state_id,o_state_name,d_state_id,d_state_name,race,quintile,n
572,1,Alabama,26,Michigan,White,3,98
573,1,Alabama,26,Michigan,White,4,95
574,1,Alabama,26,Michigan,White,5,101
575,1,Alabama,27,Minnesota,Asian,1,1
576,1,Alabama,27,Minnesota,Asian,2,2
577,1,Alabama,27,Minnesota,Asian,3,0
578,1,Alabama,27,Minnesota,Asian,4,2
579,1,Alabama,27,Minnesota,Asian,5,3
580,1,Alabama,27,Minnesota,Black,1,39
581,1,Alabama,27,Minnesota,Black,2,27
582,1,Alabama,27,Minnesota,Black,3,9
583,1,Alabama,27,Minnesota,Black,4,9
584,1,Alabama,27,Minnesota,Black,5,4
585,1,Alabama,27,Minnesota,Hispanic,1,4
586,1,Alabama,27,Minnesota,Hispanic,2,2
587,1,Alabama,27,Minnesota,Hispanic,3,3
588,1,Alabama,27,Minnesota,Hispanic,4,3
589,1,Alabama,27,Minnesota,Hispanic,5,4
590,1,Alabama,27,Minnesota,Other,1,11
591,1,Alabama,27,Minnesota,Other,2,8
592,1,Alabama,27,Minnesota,Other,3,5
593,1,Alabama,27,Minnesota,Other,4,3
594,1,Alabama,27,Minnesota,Other,5,2
595,1,Alabama,27,Minnesota,White,1,31
596,1,Alabama,27,Minnesota,White,2,38
597,1,Alabama,27,Minnesota,White,3,55
598,1,Alabama,27,Minnesota,White,4,51
599,1,Alabama,27,Minnesota,White,5,73
600,1,Alabama,28,Mississippi,Asian,1,5
601,1,Alabama,28,Mississippi,Asian,2,-1
602,1,Alabama,28,Mississippi,Asian,3,4
603,1,Alabama,28,Mississippi,Asian,4,4
604,1,Alabama,28,Mississippi,Asian,5,3
605,1,Alabama,28,Mississippi,Black,1,595
606,1,Alabama,28,Mississippi,Black,2,310
607,1,Alabama,28,Mississippi,Black,3,119
608,1,Alabama,28,Mississippi,Black,4,55
609,1,Alabama,28,Mississippi,Black,5,29
610,1,Alabama,28,Mississippi,Hispanic,1,16
611,1,Alabama,28,Mississippi,Hispanic,2,20
612,1,Alabama,28,Mississippi,Hispanic,3,14
613,1,Alabama,28,Mississippi,Hispanic,4,7
614,1,Alabama,28,Mississippi,Hispanic,5,6
615,1,Alabama,28,Mississippi,Other,1,120
616,1,Alabama,28,Mississippi,Other,2,70
617,1,Alabama,28,Mississippi,Other,3,44
618,1,Alabama,28,Mississippi,Other,4,32
619,1,Alabama,28,Mississippi,Other,5,15
620,1,Alabama,28,Mississippi,White,1,713
621,1,Alabama,28,Mississippi,White,2,653
622,1,Alabama,28,Mississippi,White,3,842
623,1,Alabama,28,Mississippi,White,4,785
624,1,Alabama,28,Mississippi,White,5,660
625,1,Alabama,29,Missouri,Asian,1,0
626,1,Alabama,29,Missouri,Asian,2,2
627,1,Alabama,29,Missouri,Asian,3,3
628,1,Alabama,29,Missouri,Asian,4,3
629,1,Alabama,29,Missouri,Asian,5,2
630,1,Alabama,29,Missouri,Black,1,110
631,1,Alabama,29,Missouri,Black,2,80
632,1,Alabama,29,Missouri,Black,3,36
633,1,Alabama,29,Missouri,Black,4,15
634,1,Alabama,29,Missouri,Black,5,17
635,1,Alabama,29,Missouri,Hispanic,1,14
636,1,Alabama,29,Missouri,Hispanic,2,4
637,1,Alabama,29,Missouri,Hispanic,3,3
638,1,Alabama,29,Missouri,Hispanic,4,3
639,1,Alabama,29,Missouri,Hispanic,5,8
640,1,Alabama,29,Missouri,Other,1,25
641,1,Alabama,29,Missouri,Other,2,13
642,1,Alabama,29,Missouri,Other,3,11
643,1,Alabama,29,Missouri,Other,4,15
644,1,Alabama,29,Missouri,Other,5,14
645,1,Alabama,29,Missouri,White,1,140
646,1,Alabama,29,Missouri,White,2,142
647,1,Alabama,29,Missouri,White,3,209
648,1,Alabama,29,Missouri,White,4,242
649,1,Alabama,29,Missouri,White,5,254
650,1,Alabama,30,Montana,Asian,1,0
651,1,Alabama,30,Montana,Asian,2,1
652,1,Alabama,30,Montana,Asian,3,0
653,1,Alabama,30,Montana,Asian,4,1
654,1,Alabama,30,Montana,Asian,5,0
655,1,Alabama,30,Montana,Black,1,10
656,1,Alabama,30,Montana,Black,2,4
657,1,Alabama,30,Montana,Black,3,2
658,1,Alabama,30,Montana,Black,4,1
659,1,Alabama,30,Montana,Black,5,0
660,1,Alabama,30,Montana,Hispanic,1,0
661,1,Alabama,30,Montana,Hispanic,2,3
662,1,Alabama,30,Montana,Hispanic,3,0
663,1,Alabama,30,Montana,Hispanic,4,3
664,1,Alabama,30,Montana,Hispanic,5,0
665,1,Alabama,30,Montana,Other,1,3
666,1,Alabama,30,Montana,Other,2,0
667,1,Alabama,30,Montana,Other,3,2
668,1,Alabama,30,Montana,Other,4,3
669,1,Alabama,30,Montana,Other,5,1
670,1,Alabama,30,Montana,White,1,14
671,1,Alabama,30,Montana,White,2,30
672,1,Alabama,30,Montana,White,3,35
673,1,Alabama,30,Montana,White,4,30
674,1,Alabama,30,Montana,White,5,37
675,1,Alabama,31,Nebraska,Asian,1,0
676,1,Alabama,31,Nebraska,Asian,2,1
677,1,Alabama,31,Nebraska,Asian,3,1
678,1,Alabama,31,Nebraska,Asian,4,0
679,1,Alabama,31,Nebraska,Asian,5,1
680,1,Alabama,31,Nebraska,Black,1,33
681,1,Alabama,31,Nebraska,Black,2,19
682,1,Alabama,31,Nebraska,Black,3,10
683,1,Alabama,31,Nebraska,Black,4,3
684,1,Alabama,31,Nebraska,Black,5,4
685,1,Alabama,31,Nebraska,Hispanic,1,5
686,1,Alabama,31,Nebraska,Hispanic,2,1
687,1,Alabama,31,Nebraska,Hispanic,3,0
688,1,Alabama,31,Nebraska,Hispanic,4,2
689,1,Alabama,31,Nebraska,Hispanic,5,1
690,1,Alabama,31,Nebraska,Other,1,7
691,1,Alabama,31,Nebraska,Other,2,3
692,1,Alabama,31,Nebraska,Other,3,3
693,1,Alabama,31,Nebraska,Other,4,3
694,1,Alabama,31,Nebraska,Other,5,1
695,1,Alabama,31,Nebraska,White,1,31
696,1,Alabama,31,Nebraska,White,2,25
697,1,Alabama,31,Nebraska,White,3,34
698,1,Alabama,31,Nebraska,White,4,37
699,1,Alabama,31,Nebraska,White,5,42
700,1,Alabama,32,Nevada,Asian,1,3
701,1,Alabama,32,Nevada,Asian,2,0
702,1,Alabama,32,Nevada,Asian,3,0
703,1,Alabama,32,Nevada,Asian,4,1
704,1,Alabama,32,Nevada,Asian,5,3
705,1,Alabama,32,Nevada,Black,1,73
706,1,Alabama,32,Nevada,Black,2,44
707,1,Alabama,32,Nevada,Black,3,23
708,1,Alabama,32,Nevada,Black,4,10
709,1,Alabama,32,Nevada,Black,5,9
710,1,Alabama,32,Nevada,Hispanic,1,10
711,1,Alabama,32,Nevada,Hispanic,2,2
712,1,Alabama,32,Nevada,Hispanic,3,6
713,1,Alabama,32,Nevada,Hispanic,4,5
714,1,Alabama,32,Nevada,Hispanic,5,2
715,1,Alabama,32,Nevada,Other,1,14
716,1,Alabama,32,Nevada,Other,2,10
717,1,Alabama,32,Nevada,Other,3,5
718,1,Alabama,32,Nevada,Other,4,9
719,1,Alabama,32,Nevada,Other,5,4
720,1,Alabama,32,Nevada,White,1,52
721,1,Alabama,32,Nevada,White,2,57
722,1,Alabama,32,Nevada,White,3,72
723,1,Alabama,32,Nevada,White,4,76
724,1,Alabama,32,Nevada,White,5,69
725,1,Alabama,33,New Hampshire,Asian,1,0
726,1,Alabama,33,New Hampshire,Asian,2,0
727,1,Alabama,33,New Hampshire,Asian,3,1
728,1,Alabama,33,New Hampshire,Asian,4,0
729,1,Alabama,33,New Hampshire,Asian,5,0
730,1,Alabama,33,New Hampshire,Black,1,2
731,1,Alabama,33,New Hampshire,Black,2,0
732,1,Alabama,33,New Hampshire,Black,3,2
733,1,Alabama,33,New Hampshire,Black,4,4
734,1,Alabama,33,New Hampshire,Black,5,0
735,1,Alabama,33,New Hampshire,Hispanic,1,0
736,1,Alabama,33,New Hampshire,Hispanic,2,0
737,1,Alabama,33,New Hampshire,Hispanic,3,0
738,1,Alabama,33,New Hampshire,Hispanic,4,0
739,1,Alabama,33,New Hampshire,Hispanic,5,0
740,1,Alabama,33,New Hampshire,Other,1,3
741,1,Alabama,33,New Hampshire,Other,2,1
742,1,Alabama,33,New Hampshire,Other,3,0
743,1,Alabama,33,New Hampshire,Other,4,0
744,1,Alabama,33,New Hampshire,Other,5,0
745,1,Alabama,33,New Hampshire,White,1,13
746,1,Alabama,33,New Hampshire,White,2,11
747,1,Alabama,33,New Hampshire,White,3,21
748,1,Alabama,33,New Hampshire,White,4,18
749,1,Alabama,33,New Hampshire,White,5,19
750,1,Alabama,34,New Jersey,Asian,1,0
751,1,Alabama,34,New Jersey,Asian,2,0
752,1,Alabama,34,New Jersey,Asian,3,0
753,1,Alabama,34,New Jersey,Asian,4,1
754,1,Alabama,34,New Jersey,Asian,5,0
755,1,Alabama,34,New Jersey,Black,1,69
756,1,Alabama,34,New Jersey,Black,2,37
757,1,Alabama,34,New Jersey,Black,3,11
758,1,Alabama,34,New Jersey,Black,4,8
759,1,Alabama,34,New Jersey,Black,5,6
760,1,Alabama,34,New Jersey,Hispanic,1,4
761,1,Alabama,34,New Jersey,Hispanic,2,4
762,1,Alabama,34,New Jersey,Hispanic,3,2
763,1,Alabama,34,New Jersey,Hispanic,4,0
764,1,Alabama,34,New Jersey,Hispanic,5,0
765,1,Alabama,34,New Jersey,Other,1,4
766,1,Alabama,34,New Jersey,Other,2,6
767,1,Alabama,34,New Jersey,Other,3,4
768,1,Alabama,34,New Jersey,Other,4,3
769,1,Alabama,34,New Jersey,Other,5,2
770,1,Alabama,34,New Jersey,White,1,17
771,1,Alabama,34,New Jersey,White,2,15
772,1,Alabama,34,New Jersey,White,3,20
773,1,Alabama,34,New Jersey,White,4,32
774,1,Alabama,34,New Jersey,White,5,55
775,1,Alabama,35,New Mexico,Asian,1,0
776,1,Alabama,35,New Mexico,Asian,2,0
777,1,Alabama,35,New Mexico,Asian,3,0
778,1,Alabama,35,New Mexico,Asian,4,0
779,1,Alabama,35,New Mexico,Asian,5,2
780,1,Alabama,35,New Mexico,Black,1,20
781,1,Alabama,35,New Mexico,Black,2,11
782,1,Alabama,35,New Mexico,Black,3,7
783,1,Alabama,35,New Mexico,Black,4,5
784,1,Alabama,35,New Mexico,Black,5,5
785,1,Alabama,35,New Mexico,Hispanic,1,6
786,1,Alabama,35,New Mexico,Hispanic,2,5
787,1,Alabama,35,New Mexico,Hispanic,3,3
788,1,Alabama,35,New Mexico,Hispanic,4,6
789,1,Alabama,35,New Mexico,Hispanic,5,-1
790,1,Alabama,35,New Mexico,Other,1,7
791,1,Alabama,35,New Mexico,Other,2,5
792,1,Alabama,35,New Mexico,Other,3,1
793,1,Alabama,35,New Mexico,Other,4,3
794,1,Alabama,35,New Mexico,Other,5,1
795,1,Alabama,35,New Mexico,White,1,30
796,1,Alabama,35,New Mexico,White,2,35
797,1,Alabama,35,New Mexico,White,3,55
798,1,Alabama,35,New Mexico,White,4,63
799,1,Alabama,35,New Mexico,White,5,53
800,1,Alabama,36,New York,Asian,1,4
801,1,Alabama,36,New York,Asian,2,3
802,1,Alabama,36,New York,Asian,3,11
803,1,Alabama,36,New York,Asian,4,10
804,1,Alabama,36,New York,Asian,5,20
805,1,Alabama,36,New York,Black,1,317
806,1,Alabama,36,New York,Black,2,191
807,1,Alabama,36,New York,Black,3,65
808,1,Alabama,36,New York,Black,4,46
809,1,Alabama,36,New York,Black,5,44
810,1,Alabama,36,New York,Hispanic,1,18
811,1,Alabama,36,New York,Hispanic,2,14
812,1,Alabama,36,New York,Hispanic,3,11
813,1,Alabama,36,New York,Hispanic,4,13
814,1,Alabama,36,New York,Hispanic,5,16
815,1,Alabama,36,New York,Other,1,53
816,1,Alabama,36,New York,Other,2,43
817,1,Alabama,36,New York,Other,3,18
818,1,Alabama,36,New York,Other,4,14
819,1,Alabama,36,New York,Other,5,21
820,1,Alabama,36,New York,White,1,141
821,1,Alabama,36,New York,White,2,177
822,1,Alabama,36,New York,White,3,218
823,1,Alabama,36,New York,White,4,277
824,1,Alabama,36,New York,White,5,651
825,1,Alabama,37,North Carolina,Asian,1,2
826,1,Alabama,37,North Carolina,Asian,2,4
827,1,Alabama,37,North Carolina,Asian,3,6
828,1,Alabama,37,North Carolina,Asian,4,5
829,1,Alabama,37,North Carolina,Asian,5,9
830,1,Alabama,37,North Carolina,Black,1,411
831,1,Alabama,37,North Carolina,Black,2,247
832,1,Alabama,37,North Carolina,Black,3,103
833,1,Alabama,37,North Carolina,Black,4,68
834,1,Alabama,37,North Carolina,Black,5,29
835,1,Alabama,37,North Carolina,Hispanic,1,22
836,1,Alabama,37,North Carolina,Hispanic,2,16
837,1,Alabama,37,North Carolina,Hispanic,3,19
838,1,Alabama,37,North Carolina,Hispanic,4,7
839,1,Alabama,37,North Carolina,Hispanic,5,13
840,1,Alabama,37,North Carolina,Other,1,80
841,1,Alabama,37,North Carolina,Other,2,39
842,1,Alabama,37,North Carolina,Other,3,39
843,1,Alabama,37,North Carolina,Other,4,28
844,1,Alabama,37,North Carolina,Other,5,24
845,1,Alabama,37,North Carolina,White,1,309
846,1,Alabama,37,North Carolina,White,2,361
847,1,Alabama,37,North Carolina,White,3,534
848,1,Alabama,37,North Carolina,White,4,624
849,1,Alabama,37,North Carolina,White,5,849
850,1,Alabama,38,North Dakota,Asian,1,0
851,1,Alabama,38,North Dakota,Asian,2,0
852,1,Alabama,38,North Dakota,Asian,3,0
853,1,Alabama,38,North Dakota,Asian,4,1
854,1,Alabama,38,North Dakota,Asian,5,0
855,1,Alabama,38,North Dakota,Black,1,14
856,1,Alabama,38,North Dakota,Black,2,10
857,1,Alabama,38,North Dakota,Black,3,4
858,1,Alabama,38,North Dakota,Black,4,1
859,1,Alabama,38,North Dakota,Black,5,2
860,1,Alabama,38,North Dakota,Hispanic,1,0
861,1,Alabama,38,North Dakota,Hispanic,2,1
862,1,Alabama,38,North Dakota,Hispanic,3,0
863,1,Alabama,38,North Dakota,Hispanic,4,-1
864,1,Alabama,38,North Dakota,Hispanic,5,0
865,1,Alabama,38,North Dakota,Other,1,8
866,1,Alabama,38,North Dakota,Other,2,7
867,1,Alabama,38,North Dakota,Other,3,6
868,1,Alabama,38,North Dakota,Other,4,1
869,1,Alabama,38,North Dakota,Other,5,1
870,1,Alabama,38,North Dakota,White,1,25
871,1,Alabama,38,North Dakota,White,2,29
872,1,Alabama,38,North Dakota,White,3,30
873,1,Alabama,38,North Dakota,White,4,37
874,1,Alabama,38,North Dakota,White,5,18
875,1,Alabama,39,Ohio,Asian,1,3
876,1,Alabama,39,Ohio,Asian,2,1
877,1,Alabama,39,Ohio,Asian,3,1
878,1,Alabama,39,Ohio,Asian,4,5
879,1,Alabama,39,Ohio,Asian,5,3
880,1,Alabama,39,Ohio,Black,1,453
881,1,Alabama,39,Ohio,Black,2,210
882,1,Alabama,39,Ohio,Black,3,68
883,1,Alabama,39,Ohio,Black,4,23
884,1,Alabama,39,Ohio,Black,5,18
885,1,Alabama,39,Ohio,Hispanic,1,13
886,1,Alabama,39,Ohio,Hispanic,2,9
887,1,Alabama,39,Ohio,Hispanic,3,10
888,1,Alabama,39,Ohio,Hispanic,4,5
889,1,Alabama,39,Ohio,Hispanic,5,8
890,1,Alabama,39,Ohio,Other,1,63
891,1,Alabama,39,Ohio,Other,2,33
892,1,Alabama,39,Ohio,Other,3,19
893,1,Alabama,39,Ohio,Other,4,6
894,1,Alabama,39,Ohio,Other,5,15
895,1,Alabama,39,Ohio,White,1,175
896,1,Alabama,39,Ohio,White,2,174
897,1,Alabama,39,Ohio,White,3,180
898,1,Alabama,39,Ohio,White,4,216
899,1,Alabama,39,Ohio,White,5,254
900,1,Alabama,40,Oklahoma,Asian,1,2
901,1,Alabama,40,Oklahoma,Asian,2,0
902,1,Alabama,40,Oklahoma,Asian,3,1
903,1,Alabama,40,Oklahoma,Asian,4,1
904,1,Alabama,40,Oklahoma,Asian,5,1
905,1,Alabama,40,Oklahoma,Black,1,84
906,1,Alabama,40,Oklahoma,Black,2,43
907,1,Alabama,40,Oklahoma,Black,3,25
908,1,Alabama,40,Oklahoma,Black,4,11
909,1,Alabama,40,Oklahoma,Black,5,9
910,1,Alabama,40,Oklahoma,Hispanic,1,7
911,1,Alabama,40,Oklahoma,Hispanic,2,5
912,1,Alabama,40,Oklahoma,Hispanic,3,6
913,1,Alabama,40,Oklahoma,Hispanic,4,5
914,1,Alabama,40,Oklahoma,Hispanic,5,1
915,1,Alabama,40,Oklahoma,Other,1,30
916,1,Alabama,40,Oklahoma,Other,2,25
917,1,Alabama,40,Oklahoma,Other,3,15
918,1,Alabama,40,Oklahoma,Other,4,7
919,1,Alabama,40,Oklahoma,Other,5,7
920,1,Alabama,40,Oklahoma,White,1,91
921,1,Alabama,40,Oklahoma,White,2,97
922,1,Alabama,40,Oklahoma,White,3,131
923,1,Alabama,40,Oklahoma,White,4,136
924,1,Alabama,40,Oklahoma,White,5,113
925,1,Alabama,41,Oregon,Asian,1,1
926,1,Alabama,41,Oregon,Asian,2,0
927,1,Alabama,41,Oregon,Asian,3,2
928,1,Alabama,41,Oregon,Asian,4,0
929,1,Alabama,41,Oregon,Asian,5,0
930,1,Alabama,41,Oregon,Black,1,17
931,1,Alabama,41,Oregon,Black,2,17
932,1,Alabama,41,Oregon,Black,3,6
933,1,Alabama,41,Oregon,Black,4,8
934,1,Alabama,41,Oregon,Black,5,6
935,1,Alabama,41,Oregon,Hispanic,1,3
936,1,Alabama,41,Oregon,Hispanic,2,4
937,1,Alabama,41,Oregon,Hispanic,3,5
938,1,Alabama,41,Oregon,Hispanic,4,4
939,1,Alabama,41,Oregon,Hispanic,5,3
940,1,Alabama,41,Oregon,Other,1,8
941,1,Alabama,41,Oregon,Other,2,4
942,1,Alabama,41,Oregon,Other,3,6
943,1,Alabama,41,Oregon,Other,4,3
944,1,Alabama,41,Oregon,Other,5,4
945,1,Alabama,41,Oregon,White,1,62
946,1,Alabama,41,Oregon,White,2,64
947,1,Alabama,41,Oregon,White,3,88
948,1,Alabama,41,Oregon,White,4,82
949,1,Alabama,41,Oregon,White,5,133
950,1,Alabama,42,Pennsylvania,Asian,1,2
951,1,Alabama,42,Pennsylvania,Asian,2,1
952,1,Alabama,42,Pennsylvania,Asian,3,2
953,1,Alabama,42,Pennsylvania,Asian,4,2
954,1,Alabama,42,Pennsylvania,Asian,5,6
955,1,Alabama,42,Pennsylvania,Black,1,146
956,1,Alabama,42,Pennsylvania,Black,2,72
957,1,Alabama,42,Pennsylvania,Black,3,27
958,1,Alabama,42,Pennsylvania,Black,4,13
959,1,Alabama,42,Pennsylvania,Black,5,11
960,1,Alabama,42,Pennsylvania,Hispanic,1,13
961,1,Alabama,42,Pennsylvania,Hispanic,2,2
962,1,Alabama,42,Pennsylvania,Hispanic,3,9
963,1,Alabama,42,Pennsylvania,Hispanic,4,2
964,1,Alabama,42,Pennsylvania,Hispanic,5,5
965,1,Alabama,42,Pennsylvania,Other,1,25
966,1,Alabama,42,Pennsylvania,Other,2,18
967,1,Alabama,42,Pennsylvania,Other,3,14
968,1,Alabama,42,Pennsylvania,Other,4,8
969,1,Alabama,42,Pennsylvania,Other,5,8
970,1,Alabama,42,Pennsylvania,White,1,103
971,1,Alabama,42,Pennsylvania,White,2,123
972,1,Alabama,42,Pennsylvania,White,3,148
973,1,Alabama,42,Pennsylvania,White,4,157
974,1,Alabama,42,Pennsylvania,White,5,190
975,1,Alabama,44,Rhode Island,Asian,1,0
976,1,Alabama,44,Rhode Island,Asian,2,0
977,1,Alabama,44,Rhode Island,Asian,3,0
978,1,Alabama,44,Rhode Island,Asian,4,0
979,1,Alabama,44,Rhode Island,Asian,5,1
980,1,Alabama,44,Rhode Island,Black,1,13
981,1,Alabama,44,Rhode Island,Black,2,4
982,1,Alabama,44,Rhode Island,Black,3,4
983,1,Alabama,44,Rhode Island,Black,4,2
984,1,Alabama,44,Rhode Island,Black,5,2
985,1,Alabama,44,Rhode Island,Hispanic,1,1
986,1,Alabama,44,Rhode Island,Hispanic,2,0
987,1,Alabama,44,Rhode Island,Hispanic,3,0
988,1,Alabama,44,Rhode Island,Hispanic,4,1
989,1,Alabama,44,Rhode Island,Hispanic,5,0
990,1,Alabama,44,Rhode Island,Other,1,1
991,1,Alabama,44,Rhode Island,Other,2,3
992,1,Alabama,44,Rhode Island,Other,3,0
993,1,Alabama,44,Rhode Island,Other,4,0
994,1,Alabama,44,Rhode Island,Other,5,2
995,1,Alabama,44,Rhode Island,White,1,7
996,1,Alabama,44,Rhode Island,White,2,8
997,1,Alabama,44,Rhode Island,White,3,17
998,1,Alabama,44,Rhode Island,White,4,11
999,1,Alabama,44,Rhode Island,White,5,19
1000,1,Alabama,45,South Carolina,Asian,1,3
1001,1,Alabama,45,South Carolina,Asian,2,5
1002,1,Alabama,45,South Carolina,Asian,3,2
1003,1,Alabama,45,South Carolina,Asian,4,1
1004,1,Alabama,45,South Carolina,Asian,5,2
1005,1,Alabama,45,South Carolina,Black,1,163
1006,1,Alabama,45,South Carolina,Black,2,114
1007,1,Alabama,45,South Carolina,Black,3,44
1008,1,Alabama,45,South Carolina,Black,4,25
1009,1,Alabama,45,South Carolina,Black,5,18
1010,1,Alabama,45,South Carolina,Hispanic,1,10
1011,1,Alabama,45,South Carolina,Hispanic,2,5
1012,1,Alabama,45,South Carolina,Hispanic,3,11
1013,1,Alabama,45,South Carolina,Hispanic,4,7
1014,1,Alabama,45,South Carolina,Hispanic,5,5
1015,1,Alabama,45,South Carolina,Other,1,26
1016,1,Alabama,45,South Carolina,Other,2,15
1017,1,Alabama,45,South Carolina,Other,3,9
1018,1,Alabama,45,South Carolina,Other,4,8
1019,1,Alabama,45,South Carolina,Other,5,12
1020,1,Alabama,45,South Carolina,White,1,149
1021,1,Alabama,45,South Carolina,White,2,166
1022,1,Alabama,45,South Carolina,White,3,228
1023,1,Alabama,45,South Carolina,White,4,276
1024,1,Alabama,45,South Carolina,White,5,376
1025,1,Alabama,46,South Dakota,Asian,1,0
1026,1,Alabama,46,South Dakota,Asian,2,0
1027,1,Alabama,46,South Dakota,Asian,3,1
1028,1,Alabama,46,South Dakota,Asian,4,0
1029,1,Alabama,46,South Dakota,Asian,5,0
1030,1,Alabama,46,South Dakota,Black,1,8
1031,1,Alabama,46,South Dakota,Black,2,5
1032,1,Alabama,46,South Dakota,Black,3,4
1033,1,Alabama,46,South Dakota,Black,4,0
1034,1,Alabama,46,South Dakota,Black,5,0
1035,1,Alabama,46,South Dakota,Hispanic,1,1
1036,1,Alabama,46,South Dakota,Hispanic,2,1
1037,1,Alabama,46,South Dakota,Hispanic,3,0
1038,1,Alabama,46,South Dakota,Hispanic,4,1
1039,1,Alabama,46,South Dakota,Hispanic,5,0
1040,1,Alabama,46,South Dakota,Other,1,0
1041,1,Alabama,46,South Dakota,Other,2,1
1042,1,Alabama,46,South Dakota,Other,3,2
1043,1,Alabama,46,South Dakota,Other,4,1
1044,1,Alabama,46,South Dakota,Other,5,1
1045,1,Alabama,46,South Dakota,White,1,9
1046,1,Alabama,46,South Dakota,White,2,15
1047,1,Alabama,46,South Dakota,White,3,20
1048,1,Alabama,46,South Dakota,White,4,15
1049,1,Alabama,46,South Dakota,White,5,6
1050,1,Alabama,47,Tennessee,Asian,1,5
1051,1,Alabama,47,Tennessee,Asian,2,10
1052,1,Alabama,47,Tennessee,Asian,3,5
1053,1,Alabama,47,Tennessee,Asian,4,10
1054,1,Alabama,47,Tennessee,Asian,5,12
1055,1,Alabama,47,Tennessee,Black,1,679
1056,1,Alabama,47,Tennessee,Black,2,514
1057,1,Alabama,47,Tennessee,Black,3,202
1058,1,Alabama,47,Tennessee,Black,4,165
1059,1,Alabama,47,Tennessee,Black,5,116
1060,1,Alabama,47,Tennessee,Hispanic,1,43
1061,1,Alabama,47,Tennessee,Hispanic,2,38
1062,1,Alabama,47,Tennessee,Hispanic,3,37
1063,1,Alabama,47,Tennessee,Hispanic,4,35
1064,1,Alabama,47,Tennessee,Hispanic,5,37
1065,1,Alabama,47,Tennessee,Other,1,148
1066,1,Alabama,47,Tennessee,Other,2,127
1067,1,Alabama,47,Tennessee,Other,3,79
1068,1,Alabama,47,Tennessee,Other,4,70
1069,1,Alabama,47,Tennessee,Other,5,41
1070,1,Alabama,47,Tennessee,White,1,1084
1071,1,Alabama,47,Tennessee,White,2,1314
1072,1,Alabama,47,Tennessee,White,3,1917
1073,1,Alabama,47,Tennessee,White,4,2133
1074,1,Alabama,47,Tennessee,White,5,2573
1075,1,Alabama,48,Texas,Asian,1,10
1076,1,Alabama,48,Texas,Asian,2,12
1077,1,Alabama,48,Texas,Asian,3,20
1078,1,Alabama,48,Texas,Asian,4,11
1079,1,Alabama,48,Texas,Asian,5,22
1080,1,Alabama,48,Texas,Black,1,1001
1081,1,Alabama,48,Texas,Black,2,646
1082,1,Alabama,48,Texas,Black,3,226
1083,1,Alabama,48,Texas,Black,4,152
1084,1,Alabama,48,Texas,Black,5,128
1085,1,Alabama,48,Texas,Hispanic,1,131
1086,1,Alabama,48,Texas,Hispanic,2,79
1087,1,Alabama,48,Texas,Hispanic,3,63
1088,1,Alabama,48,Texas,Hispanic,4,61
1089,1,Alabama,48,Texas,Hispanic,5,33
1090,1,Alabama,48,Texas,Other,1,174
1091,1,Alabama,48,Texas,Other,2,107
1092,1,Alabama,48,Texas,Other,3,79
1093,1,Alabama,48,Texas,Other,4,57
1094,1,Alabama,48,Texas,Other,5,53
1095,1,Alabama,48,Texas,White,1,603
1096,1,Alabama,48,Texas,White,2,710
1097,1,Alabama,48,Texas,White,3,834
1098,1,Alabama,48,Texas,White,4,1027
1099,1,Alabama,48,Texas,White,5,1481
1100,1,Alabama,49,Utah,Asian,1,1
1101,1,Alabama,49,Utah,Asian,2,0
1102,1,Alabama,49,Utah,Asian,3,1
1103,1,Alabama,49,Utah,Asian,4,0
1104,1,Alabama,49,Utah,Asian,5,0
1105,1,Alabama,49,Utah,Black,1,16
1106,1,Alabama,49,Utah,Black,2,7
1107,1,Alabama,49,Utah,Black,3,7
1108,1,Alabama,49,Utah,Black,4,3
1109,1,Alabama,49,Utah,Black,5,3
1110,1,Alabama,49,Utah,Hispanic,1,1
1111,1,Alabama,49,Utah,Hispanic,2,3
1112,1,Alabama,49,Utah,Hispanic,3,4
1113,1,Alabama,49,Utah,Hispanic,4,3
1114,1,Alabama,49,Utah,Hispanic,5,5
1115,1,Alabama,49,Utah,Other,1,3
1116,1,Alabama,49,Utah,Other,2,2
1117,1,Alabama,49,Utah,Other,3,3
1118,1,Alabama,49,Utah,Other,4,2
1119,1,Alabama,49,Utah,Other,5,3
1120,1,Alabama,49,Utah,White,1,26
1121,1,Alabama,49,Utah,White,2,45
1122,1,Alabama,49,Utah,White,3,74
1123,1,Alabama,49,Utah,White,4,105
1124,1,Alabama,49,Utah,White,5,126
1125,1,Alabama,50,Vermont,Asian,1,0
1126,1,Alabama,50,Vermont,Asian,2,0
1127,1,Alabama,50,Vermont,Asian,3,0
1128,1,Alabama,50,Vermont,Asian,4,0
1129,1,Alabama,50,Vermont,Asian,5,1
1130,1,Alabama,50,Vermont,Black,1,4
1131,1,Alabama,50,Vermont,Black,2,3
1132,1,Alabama,50,Vermont,Black,3,1
1133,1,Alabama,50,Vermont,Black,4,0
1134,1,Alabama,50,Vermont,Black,5,0
1135,1,Alabama,50,Vermont,Hispanic,1,0
1136,1,Alabama,50,Vermont,Hispanic,2,0
1137,1,Alabama,50,Vermont,Hispanic,3,0
1138,1,Alabama,50,Vermont,Hispanic,4,0
1139,1,Alabama,50,Vermont,Hispanic,5,1
1140,1,Alabama,50,Vermont,Other,1,3
1141,1,Alabama,50,Vermont,Other,2,1
